product_code,customer_code,market_code,order_date,sales_qty,sales_amount,currency
Prod264,Cus001,Mark001,2019-11-14,26,3264,"INR"
Prod264,Cus001,Mark001,2019-12-10,11,1398,"INR"
Prod264,Cus001,Mark001,2020-01-20,18,2333,"INR"
Prod264,Cus001,Mark001,2020-02-13,11,1398,"INR"
Prod264,Cus001,Mark001,2020-03-12,7,931,"INR"
Prod264,Cus001,Mark001,2020-04-09,4,468,"INR"
Prod264,Cus001,Mark001,2020-05-18,7,931,"INR"
Prod264,Cus001,Mark001,2020-06-12,7,931,"INR"
Prod265,Cus001,Mark001,2017-10-10,1,162,"INR"
Prod265,Cus001,Mark001,2017-11-16,1,481,"INR"
Prod265,Cus001,Mark001,2017-12-11,3,1042,"INR"
Prod265,Cus001,Mark001,2018-01-12,2,884,"INR"
Prod265,Cus001,Mark001,2018-03-13,2,801,"INR"
Prod265,Cus001,Mark001,2018-04-12,1,162,"INR"
Prod265,Cus001,Mark001,2018-05-18,2,884,"INR"
Prod265,Cus001,Mark001,2018-06-11,2,722,"INR"
Prod265,Cus001,Mark001,2018-08-15,3,1282,"INR"
Prod265,Cus001,Mark001,2018-08-23,13,5134,"INR"
Prod265,Cus001,Mark001,2018-09-12,1,162,"INR"
Prod265,Cus001,Mark001,2018-10-22,2,801,"INR"
Prod265,Cus001,Mark001,2018-11-08,1,560,"INR"
Prod265,Cus001,Mark001,2019-03-14,5,2005,"INR"
Prod265,Cus001,Mark001,2019-05-13,3,1282,"INR"
Prod265,Cus001,Mark001,2019-06-07,1,319,"INR"
Prod265,Cus001,Mark001,2019-10-11,6,2565,"INR"
Prod265,Cus001,Mark001,2020-02-21,1,162,"INR"
Prod265,Cus001,Mark001,2020-05-18,1,403,"INR"
Prod269,Cus001,Mark001,2017-12-11,2,491,"INR"
Prod269,Cus001,Mark001,2018-01-12,5,981,"INR"
Prod269,Cus001,Mark001,2018-04-18,5,981,"INR"
Prod269,Cus001,Mark001,2018-05-16,5,981,"INR"
Prod269,Cus001,Mark001,2018-05-30,2,491,"INR"
Prod269,Cus001,Mark001,2018-07-13,2,491,"INR"
Prod269,Cus001,Mark001,2018-10-10,2,491,"INR"
Prod269,Cus001,Mark001,2018-12-06,2,491,"INR"
Prod269,Cus001,Mark001,2019-01-14,2,491,"INR"
Prod269,Cus001,Mark001,2019-02-15,2,491,"INR"
Prod269,Cus001,Mark001,2019-03-21,7,1468,"INR"
Prod269,Cus001,Mark001,2019-05-13,7,1468,"INR"
Prod269,Cus001,Mark001,2019-06-14,2,491,"INR"
Prod269,Cus001,Mark001,2019-07-11,2,491,"INR"
Prod269,Cus001,Mark001,2019-10-11,2,491,"INR"
Prod269,Cus001,Mark001,2019-11-20,2,491,"INR"
Prod269,Cus001,Mark001,2019-12-10,2,491,"INR"
Prod269,Cus001,Mark001,2020-01-20,5,981,"INR"
Prod270,Cus001,Mark001,2018-02-13,5,981,"INR"
Prod270,Cus001,Mark001,2018-04-12,5,981,"INR"
Prod270,Cus001,Mark001,2018-05-16,7,1468,"INR"
Prod270,Cus001,Mark001,2018-09-12,2,491,"INR"
Prod270,Cus001,Mark001,2018-10-10,2,491,"INR"
Prod270,Cus001,Mark001,2018-12-06,5,981,"INR"
Prod270,Cus001,Mark001,2019-01-14,5,981,"INR"
Prod270,Cus001,Mark001,2019-02-15,2,491,"INR"
Prod270,Cus001,Mark001,2019-04-18,2,491,"INR"
Prod270,Cus001,Mark001,2019-05-28,5,981,"INR"
Prod270,Cus001,Mark001,2019-06-14,2,491,"INR"
Prod270,Cus001,Mark001,2019-09-11,2,491,"INR"
Prod270,Cus001,Mark001,2019-11-20,2,491,"INR"
Prod270,Cus001,Mark001,2019-12-10,2,491,"INR"
Prod270,Cus001,Mark001,2020-01-28,2,491,"INR"
Prod270,Cus001,Mark001,2020-04-09,7,1468,"INR"
Prod271,Cus001,Mark001,2017-11-16,13,2222,"INR"
Prod271,Cus001,Mark001,2017-12-11,26,4444,"INR"
Prod271,Cus001,Mark001,2018-02-13,26,4444,"INR"
Prod271,Cus001,Mark001,2018-03-22,13,2222,"INR"
Prod271,Cus001,Mark001,2018-04-09,38,6667,"INR"
Prod271,Cus001,Mark001,2018-05-16,26,4444,"INR"
Prod271,Cus001,Mark001,2018-06-11,26,4444,"INR"
Prod271,Cus001,Mark001,2018-08-15,38,6667,"INR"
Prod271,Cus001,Mark001,2018-09-28,23,3991,"INR"
Prod271,Cus001,Mark001,2018-10-10,3,449,"INR"
Prod271,Cus001,Mark001,2018-10-22,38,6667,"INR"
Prod271,Cus001,Mark001,2018-11-08,13,2222,"INR"
Prod271,Cus001,Mark001,2018-12-18,38,6667,"INR"
Prod271,Cus001,Mark001,2019-01-14,64,11111,"INR"
Prod271,Cus001,Mark001,2019-02-15,26,4444,"INR"
Prod271,Cus001,Mark001,2019-05-13,38,6667,"INR"
Prod271,Cus001,Mark001,2019-06-19,26,4444,"INR"
Prod271,Cus001,Mark001,2019-07-11,13,2222,"INR"
Prod271,Cus001,Mark001,2019-08-13,13,2222,"INR"
Prod271,Cus001,Mark001,2019-09-11,26,4444,"INR"
Prod271,Cus001,Mark001,2019-11-14,38,6667,"INR"
Prod271,Cus001,Mark001,2019-11-20,26,4444,"INR"
Prod271,Cus001,Mark001,2019-12-10,26,4444,"INR"
Prod271,Cus001,Mark001,2019-12-18,13,2222,"INR"
Prod271,Cus001,Mark001,2020-01-20,13,2222,"INR"
Prod271,Cus001,Mark001,2020-02-13,13,2222,"INR"
Prod271,Cus001,Mark001,2020-03-12,38,6667,"INR"
Prod271,Cus001,Mark001,2020-04-09,13,2222,"INR"
Prod271,Cus001,Mark001,2020-05-18,13,2222,"INR"
Prod271,Cus001,Mark001,2020-06-12,13,2222,"INR"
Prod273,Cus001,Mark001,2017-10-10,2,208,"INR"
Prod273,Cus001,Mark001,2017-12-11,2,227,"INR"
Prod273,Cus001,Mark001,2018-01-12,6,676,"INR"
Prod273,Cus001,Mark001,2018-04-09,4,449,"INR"
Prod273,Cus001,Mark001,2018-06-11,2,227,"INR"
Prod273,Cus001,Mark001,2018-08-15,4,454,"INR"
Prod273,Cus001,Mark001,2018-08-23,4,449,"INR"
Prod273,Cus001,Mark001,2018-09-12,2,227,"INR"
Prod273,Cus001,Mark001,2018-11-15,6,227,"INR"
Prod273,Cus001,Mark001,2019-01-14,2,227,"INR"
Prod273,Cus001,Mark001,2019-02-15,2,227,"INR"
Prod273,Cus001,Mark001,2019-03-21,8,903,"INR"
Prod273,Cus001,Mark001,2019-04-18,2,227,"INR"
Prod273,Cus001,Mark001,2019-05-13,4,449,"INR"
Prod273,Cus001,Mark001,2019-06-14,2,227,"INR"
Prod273,Cus001,Mark001,2019-09-11,4,449,"INR"
Prod273,Cus001,Mark001,2019-11-14,10,1125,"INR"
Prod273,Cus001,Mark001,2020-02-13,2,227,"INR"
Prod273,Cus001,Mark001,2020-03-12,4,449,"INR"
Prod273,Cus001,Mark001,2020-05-18,4,449,"INR"
Prod275,Cus001,Mark001,2018-02-08,1,657,"INR"
Prod275,Cus001,Mark001,2018-03-13,4,1972,"INR"
Prod275,Cus001,Mark001,2018-06-11,1,657,"INR"
Prod275,Cus001,Mark001,2018-08-15,2,1315,"INR"
Prod275,Cus001,Mark001,2018-08-23,2,1315,"INR"
Prod275,Cus001,Mark001,2018-10-22,1,657,"INR"
Prod275,Cus001,Mark001,2018-11-08,1,657,"INR"
Prod275,Cus001,Mark001,2019-01-14,2,1315,"INR"
Prod275,Cus001,Mark001,2019-04-11,1,657,"INR"
Prod275,Cus001,Mark001,2019-05-13,2,1315,"INR"
Prod275,Cus001,Mark001,2019-06-14,1,657,"INR"
Prod275,Cus001,Mark001,2019-08-13,2,1315,"INR"
Prod275,Cus001,Mark001,2019-11-14,2,1315,"INR"
Prod275,Cus001,Mark001,2020-01-17,1,657,"INR"
Prod275,Cus001,Mark001,2020-02-13,1,657,"INR"
Prod275,Cus001,Mark001,2020-04-09,1,657,"INR"
Prod275,Cus001,Mark001,2020-05-18,1,657,"INR"
Prod276,Cus001,Mark001,2018-05-18,5,1537,"INR"
Prod276,Cus001,Mark001,2018-09-12,2,769,"INR"
Prod276,Cus001,Mark001,2018-10-10,2,769,"INR"
Prod276,Cus001,Mark001,2019-02-15,2,769,"INR"
Prod276,Cus001,Mark001,2019-04-18,2,769,"INR"
Prod276,Cus001,Mark001,2019-05-13,2,769,"INR"
Prod276,Cus001,Mark001,2019-06-14,2,769,"INR"
Prod276,Cus001,Mark001,2019-11-14,2,769,"INR"
Prod276,Cus001,Mark001,2019-12-10,2,769,"INR"
Prod276,Cus001,Mark001,2020-06-18,2,769,"INR"
Prod278,Cus001,Mark001,2017-11-16,2,856,"INR"
Prod278,Cus001,Mark001,2017-12-11,2,856,"INR"
Prod278,Cus001,Mark001,2018-01-12,2,856,"INR"
Prod278,Cus001,Mark001,2018-04-18,2,856,"INR"
Prod278,Cus001,Mark001,2018-06-11,2,856,"INR"
Prod278,Cus001,Mark001,2018-07-30,2,856,"INR"
Prod278,Cus001,Mark001,2018-09-12,2,856,"INR"
Prod278,Cus001,Mark001,2018-10-22,2,856,"INR"
Prod278,Cus001,Mark001,2018-11-08,2,856,"INR"
Prod278,Cus001,Mark001,2018-12-06,2,856,"INR"
Prod278,Cus001,Mark001,2019-01-14,2,856,"INR"
Prod278,Cus001,Mark001,2019-03-21,5,1713,"INR"
Prod278,Cus001,Mark001,2019-04-18,2,856,"INR"
Prod278,Cus001,Mark001,2019-06-14,2,856,"INR"
Prod278,Cus001,Mark001,2019-07-11,2,856,"INR"
Prod278,Cus001,Mark001,2020-01-20,2,856,"INR"
Prod278,Cus001,Mark001,2020-02-13,2,856,"INR"
Prod278,Cus001,Mark001,2020-03-12,2,856,"INR"
Prod278,Cus001,Mark001,2020-05-18,2,856,"INR"
Prod279,Cus001,Mark001,2017-10-27,2,856,"INR"
Prod279,Cus001,Mark001,2018-02-13,2,856,"INR"
Prod279,Cus001,Mark001,2018-05-18,5,1713,"INR"
Prod279,Cus001,Mark001,2018-08-31,2,856,"INR"
Prod279,Cus001,Mark001,2018-10-10,5,1713,"INR"
Prod279,Cus001,Mark001,2019-01-14,5,1713,"INR"
Prod279,Cus001,Mark001,2019-03-21,2,856,"INR"
Prod279,Cus001,Mark001,2019-05-13,5,1713,"INR"
Prod279,Cus001,Mark001,2019-07-11,2,856,"INR"
Prod279,Cus001,Mark001,2019-11-14,2,856,"INR"
Prod279,Cus001,Mark001,2020-01-17,2,856,"INR"
Prod279,Cus001,Mark001,2020-04-09,2,856,"INR"
Prod279,Cus001,Mark001,2020-05-18,2,856,"INR"
Prod280,Cus001,Mark001,2017-11-06,5,463,"INR"
Prod280,Cus001,Mark001,2017-12-11,5,491,"INR"
Prod280,Cus001,Mark001,2018-01-26,5,491,"INR"
Prod280,Cus001,Mark001,2018-04-12,5,491,"INR"
Prod280,Cus001,Mark001,2018-05-16,5,491,"INR"
Prod280,Cus001,Mark001,2018-08-15,10,981,"INR"
Prod280,Cus001,Mark001,2018-10-10,5,491,"INR"
Prod280,Cus001,Mark001,2018-12-06,5,491,"INR"
Prod280,Cus001,Mark001,2019-01-14,5,491,"INR"
Prod280,Cus001,Mark001,2019-02-15,5,491,"INR"
Prod280,Cus001,Mark001,2019-04-18,5,491,"INR"
Prod280,Cus001,Mark001,2019-05-13,5,491,"INR"
Prod280,Cus001,Mark001,2019-06-14,5,491,"INR"
Prod280,Cus001,Mark001,2019-08-13,10,981,"INR"
Prod280,Cus001,Mark001,2019-11-14,10,981,"INR"
Prod280,Cus001,Mark001,2020-01-20,5,491,"INR"
Prod280,Cus001,Mark001,2020-05-18,10,981,"INR"
Prod281,Cus001,Mark001,2017-11-16,5,505,"INR"
Prod281,Cus001,Mark001,2017-12-11,5,505,"INR"
Prod281,Cus001,Mark001,2018-02-08,10,1014,"INR"
Prod281,Cus001,Mark001,2018-04-18,5,505,"INR"
Prod281,Cus001,Mark001,2018-05-16,10,1014,"INR"
Prod281,Cus001,Mark001,2018-07-30,5,505,"INR"
Prod281,Cus001,Mark001,2018-08-15,5,505,"INR"
Prod281,Cus001,Mark001,2018-10-10,10,1014,"INR"
Prod281,Cus001,Mark001,2018-11-08,5,505,"INR"
Prod281,Cus001,Mark001,2019-02-15,5,505,"INR"
Prod281,Cus001,Mark001,2019-03-21,5,505,"INR"
Prod281,Cus001,Mark001,2019-05-13,5,505,"INR"
Prod281,Cus001,Mark001,2019-06-14,5,505,"INR"
Prod281,Cus001,Mark001,2019-08-13,10,1014,"INR"
Prod281,Cus001,Mark001,2019-11-14,10,1014,"INR"
Prod281,Cus001,Mark001,2020-01-20,5,505,"INR"
Prod281,Cus001,Mark001,2020-03-12,5,505,"INR"
Prod281,Cus001,Mark001,2020-04-09,5,505,"INR"
Prod281,Cus001,Mark001,2020-05-18,10,1014,"INR"
Prod283,Cus001,Mark001,2018-01-12,5,356,"INR"
Prod283,Cus001,Mark001,2018-02-13,5,356,"INR"
Prod283,Cus001,Mark001,2018-03-22,5,356,"INR"
Prod283,Cus001,Mark001,2018-04-09,5,356,"INR"
Prod283,Cus001,Mark001,2018-05-16,5,356,"INR"
Prod283,Cus001,Mark001,2018-06-27,9,690,"INR"
Prod283,Cus001,Mark001,2018-08-31,9,713,"INR"
Prod283,Cus001,Mark001,2018-10-10,5,356,"INR"
Prod283,Cus001,Mark001,2019-01-14,5,356,"INR"
Prod283,Cus001,Mark001,2019-05-13,23,1782,"INR"
Prod283,Cus001,Mark001,2019-06-14,5,356,"INR"
Prod283,Cus001,Mark001,2019-10-11,14,1069,"INR"
Prod283,Cus001,Mark001,2020-01-20,9,713,"INR"
Prod283,Cus001,Mark001,2020-02-13,19,1426,"INR"
Prod286,Cus001,Mark001,2017-10-10,33,3556,"INR"
Prod286,Cus001,Mark001,2017-12-11,33,3556,"INR"
Prod286,Cus001,Mark001,2018-01-12,33,3556,"INR"
Prod286,Cus001,Mark001,2018-03-22,33,3556,"INR"
Prod286,Cus001,Mark001,2018-04-09,33,3556,"INR"
Prod286,Cus001,Mark001,2018-06-11,33,3556,"INR"
Prod286,Cus001,Mark001,2018-07-30,33,3556,"INR"
Prod286,Cus001,Mark001,2018-09-12,33,3556,"INR"
Prod286,Cus001,Mark001,2018-10-31,33,3556,"INR"
Prod286,Cus001,Mark001,2018-11-08,33,3556,"INR"
Prod286,Cus001,Mark001,2019-01-14,33,3556,"INR"
Prod286,Cus001,Mark001,2019-03-21,33,3556,"INR"
Prod286,Cus001,Mark001,2019-04-11,33,3556,"INR"
Prod286,Cus001,Mark001,2019-05-28,33,3556,"INR"
Prod286,Cus001,Mark001,2019-08-13,33,3556,"INR"
Prod286,Cus001,Mark001,2019-10-11,17,1796,"INR"
Prod286,Cus001,Mark001,2019-11-14,66,7111,"INR"
Prod286,Cus001,Mark001,2020-01-17,33,3556,"INR"
Prod286,Cus001,Mark001,2020-02-13,33,3556,"INR"
Prod286,Cus001,Mark001,2020-04-09,33,3556,"INR"
Prod286,Cus001,Mark001,2020-06-12,33,3556,"INR"
Prod288,Cus001,Mark001,2017-11-16,21,3495,"INR"
Prod288,Cus001,Mark001,2017-12-11,21,3495,"INR"
Prod288,Cus001,Mark001,2018-01-26,85,13981,"INR"
Prod288,Cus001,Mark001,2018-05-16,21,3495,"INR"
Prod288,Cus001,Mark001,2018-06-11,21,3495,"INR"
Prod288,Cus001,Mark001,2018-07-30,21,3495,"INR"
Prod288,Cus001,Mark001,2018-08-15,21,3495,"INR"
Prod288,Cus001,Mark001,2018-08-31,43,6991,"INR"
Prod288,Cus001,Mark001,2018-10-10,43,6991,"INR"
Prod288,Cus001,Mark001,2018-11-08,21,3495,"INR"
Prod288,Cus001,Mark001,2018-12-18,21,3495,"INR"
Prod288,Cus001,Mark001,2019-01-14,21,3495,"INR"
Prod288,Cus001,Mark001,2019-02-15,21,3495,"INR"
Prod288,Cus001,Mark001,2019-03-21,21,3495,"INR"
Prod288,Cus001,Mark001,2019-04-26,21,3495,"INR"
Prod288,Cus001,Mark001,2019-05-13,21,3495,"INR"
Prod288,Cus001,Mark001,2019-07-11,43,6991,"INR"
Prod288,Cus001,Mark001,2019-09-19,43,6991,"INR"
Prod288,Cus001,Mark001,2019-10-11,21,3495,"INR"
Prod288,Cus001,Mark001,2019-11-14,64,10486,"INR"
Prod288,Cus001,Mark001,2020-01-17,21,3495,"INR"
Prod288,Cus001,Mark001,2020-02-13,21,3495,"INR"
Prod288,Cus001,Mark001,2020-03-12,21,3495,"INR"
Prod288,Cus001,Mark001,2020-04-23,21,3495,"INR"
Prod288,Cus001,Mark001,2020-06-12,43,6991,"INR"
Prod290,Cus001,Mark001,2017-10-10,5,1431,"INR"
Prod290,Cus001,Mark001,2017-12-11,2,745,"INR"
Prod290,Cus001,Mark001,2018-01-12,2,745,"INR"
Prod290,Cus001,Mark001,2018-03-22,2,745,"INR"
Prod290,Cus001,Mark001,2018-04-09,2,745,"INR"
Prod290,Cus001,Mark001,2018-05-16,5,1486,"INR"
Prod290,Cus001,Mark001,2018-06-11,2,745,"INR"
Prod290,Cus001,Mark001,2018-07-30,2,745,"INR"
Prod290,Cus001,Mark001,2018-10-22,5,1486,"INR"
Prod290,Cus001,Mark001,2018-12-06,2,745,"INR"
Prod290,Cus001,Mark001,2019-02-15,2,745,"INR"
Prod290,Cus001,Mark001,2019-03-21,2,745,"INR"
Prod290,Cus001,Mark001,2019-04-18,5,1486,"INR"
Prod290,Cus001,Mark001,2019-05-13,7,2231,"INR"
Prod290,Cus001,Mark001,2019-06-14,5,1486,"INR"
Prod290,Cus001,Mark001,2020-01-20,2,745,"INR"
Prod290,Cus001,Mark001,2020-04-09,5,1486,"INR"
Prod290,Cus001,Mark001,2020-05-18,2,745,"INR"
Prod292,Cus001,Mark001,2017-10-20,58,20505,"INR"
Prod292,Cus001,Mark001,2018-04-12,19,6833,"INR"
Prod292,Cus001,Mark001,2018-06-11,19,6833,"INR"
Prod292,Cus001,Mark001,2018-08-15,38,13671,"INR"
Prod292,Cus001,Mark001,2018-11-15,38,13667,"INR"
Prod292,Cus001,Mark001,2019-02-15,19,6833,"INR"
Prod292,Cus001,Mark001,2019-04-18,19,6833,"INR"
Prod292,Cus001,Mark001,2019-06-14,19,6833,"INR"
Prod292,Cus001,Mark001,2019-08-13,19,6833,"INR"
Prod292,Cus001,Mark001,2019-11-20,38,13671,"INR"
Prod292,Cus001,Mark001,2020-01-17,19,6833,"INR"
Prod292,Cus001,Mark001,2020-03-12,19,6833,"INR"
Prod292,Cus001,Mark001,2020-06-12,19,6833,"INR"
Prod294,Cus001,Mark001,2018-03-13,13,1213,"INR"
Prod294,Cus001,Mark001,2018-04-12,96,8736,"INR"
Prod294,Cus001,Mark001,2018-07-30,32,2912,"INR"
Prod294,Cus001,Mark001,2018-08-15,32,2912,"INR"
Prod294,Cus001,Mark001,2018-10-10,32,2912,"INR"
Prod294,Cus001,Mark001,2018-11-08,32,2912,"INR"
Prod294,Cus001,Mark001,2019-02-15,32,2912,"INR"
Prod294,Cus001,Mark001,2019-03-21,32,2912,"INR"
Prod294,Cus001,Mark001,2019-05-13,64,5824,"INR"
Prod294,Cus001,Mark001,2019-06-14,32,2912,"INR"
Prod294,Cus001,Mark001,2019-10-10,64,5824,"INR"
Prod294,Cus001,Mark001,2019-11-14,32,2912,"INR"
Prod294,Cus001,Mark001,2019-12-10,32,2912,"INR"
Prod294,Cus001,Mark001,2020-01-20,32,2912,"INR"
Prod294,Cus001,Mark001,2020-05-18,64,5824,"INR"
Prod295,Cus001,Mark001,2017-10-27,77,7431,"INR"
Prod295,Cus001,Mark001,2018-05-16,72,7347,"INR"
Prod295,Cus001,Mark001,2018-05-30,5,491,"INR"
Prod295,Cus001,Mark001,2018-08-31,38,3917,"INR"
Prod295,Cus001,Mark001,2018-10-31,38,3917,"INR"
Prod295,Cus001,Mark001,2019-01-14,38,3917,"INR"
Prod295,Cus001,Mark001,2019-03-14,38,3917,"INR"
Prod295,Cus001,Mark001,2019-06-07,38,3917,"INR"
Prod295,Cus001,Mark001,2019-10-11,77,7833,"INR"
Prod295,Cus001,Mark001,2020-01-17,38,3917,"INR"
Prod295,Cus001,Mark001,2020-05-20,38,3917,"INR"
Prod296,Cus001,Mark001,2018-04-09,2,935,"INR"
Prod296,Cus001,Mark001,2018-05-18,12,4681,"INR"
Prod296,Cus001,Mark001,2018-07-13,2,935,"INR"
Prod296,Cus001,Mark001,2018-08-23,2,935,"INR"
Prod296,Cus001,Mark001,2018-12-18,7,2806,"INR"
Prod296,Cus001,Mark001,2019-02-15,2,935,"INR"
Prod296,Cus001,Mark001,2019-04-26,7,2810,"INR"
Prod296,Cus001,Mark001,2019-07-29,12,4681,"INR"
Prod296,Cus001,Mark001,2019-08-13,5,1870,"INR"
Prod296,Cus001,Mark001,2020-01-17,12,4681,"INR"
Prod296,Cus001,Mark001,2020-04-09,7,2810,"INR"
Prod296,Cus001,Mark001,2020-06-12,2,935,"INR"
Prod297,Cus001,Mark001,2017-10-27,19,6833,"INR"
Prod297,Cus001,Mark001,2017-12-27,19,6833,"INR"
Prod297,Cus001,Mark001,2018-01-26,19,6833,"INR"
Prod297,Cus001,Mark001,2018-02-22,19,6833,"INR"
Prod297,Cus001,Mark001,2018-05-16,19,6833,"INR"
Prod297,Cus001,Mark001,2018-06-11,19,6833,"INR"
Prod297,Cus001,Mark001,2018-08-15,19,6833,"INR"
Prod297,Cus001,Mark001,2018-10-22,38,13671,"INR"
Prod297,Cus001,Mark001,2018-12-18,19,6833,"INR"
Prod297,Cus001,Mark001,2019-02-15,19,6833,"INR"
Prod297,Cus001,Mark001,2019-04-18,19,6833,"INR"
Prod297,Cus001,Mark001,2019-06-14,19,6833,"INR"
Prod297,Cus001,Mark001,2019-07-11,19,6833,"INR"
Prod297,Cus001,Mark001,2019-10-11,19,6833,"INR"
Prod297,Cus001,Mark001,2019-11-14,19,6833,"INR"
Prod297,Cus001,Mark001,2020-01-17,19,6833,"INR"
Prod297,Cus001,Mark001,2020-02-13,19,6833,"INR"
Prod297,Cus001,Mark001,2020-04-09,19,6833,"INR"
Prod297,Cus001,Mark001,2020-06-12,19,6833,"INR"
Prod298,Cus001,Mark001,2018-03-13,5,3028,"INR"
Prod298,Cus001,Mark001,2018-04-18,5,3028,"INR"
Prod298,Cus001,Mark001,2018-07-13,2,1514,"INR"
Prod298,Cus001,Mark001,2018-08-15,5,3028,"INR"
Prod298,Cus001,Mark001,2018-09-12,2,1514,"INR"
Prod298,Cus001,Mark001,2018-10-10,2,1514,"INR"
Prod298,Cus001,Mark001,2018-12-06,2,1514,"INR"
Prod298,Cus001,Mark001,2019-01-14,2,1514,"INR"
Prod298,Cus001,Mark001,2019-02-15,2,1514,"INR"
Prod298,Cus001,Mark001,2019-03-29,2,1514,"INR"
Prod298,Cus001,Mark001,2019-04-18,2,1514,"INR"
Prod298,Cus001,Mark001,2019-05-13,10,6060,"INR"
Prod298,Cus001,Mark001,2019-06-14,2,1514,"INR"
Prod298,Cus001,Mark001,2019-07-11,2,1514,"INR"
Prod298,Cus001,Mark001,2019-10-11,5,3028,"INR"
Prod298,Cus001,Mark001,2019-12-10,2,1514,"INR"
Prod298,Cus001,Mark001,2020-01-20,5,3028,"INR"
Prod298,Cus001,Mark001,2020-03-12,2,1514,"INR"
Prod298,Cus001,Mark001,2020-04-09,5,3028,"INR"
Prod298,Cus001,Mark001,2020-05-18,2,1514,"INR"
Prod300,Cus001,Mark001,2018-01-12,26,4704,"INR"
Prod300,Cus001,Mark001,2018-02-13,51,2991,"INR"
Prod300,Cus001,Mark001,2018-03-13,26,1495,"INR"
Prod300,Cus001,Mark001,2018-05-16,51,2991,"INR"
Prod300,Cus001,Mark001,2018-07-30,26,1495,"INR"
Prod300,Cus001,Mark001,2018-08-15,51,2991,"INR"
Prod300,Cus001,Mark001,2018-09-12,26,1495,"INR"
Prod300,Cus001,Mark001,2018-10-31,26,1495,"INR"
Prod300,Cus001,Mark001,2018-11-08,26,1495,"INR"
Prod300,Cus001,Mark001,2019-01-14,26,1495,"INR"
Prod300,Cus001,Mark001,2019-02-15,26,1495,"INR"
Prod300,Cus001,Mark001,2019-04-11,26,1495,"INR"
Prod300,Cus001,Mark001,2019-04-18,26,1495,"INR"
Prod300,Cus001,Mark001,2019-05-13,11,644,"INR"
Prod300,Cus001,Mark001,2019-05-28,15,856,"INR"
Prod300,Cus001,Mark001,2019-06-14,26,1495,"INR"
Prod300,Cus001,Mark001,2019-08-13,26,1495,"INR"
Prod300,Cus001,Mark001,2019-10-11,20,1167,"INR"
Prod300,Cus001,Mark001,2019-11-14,51,2991,"INR"
Prod300,Cus001,Mark001,2019-12-10,26,1495,"INR"
Prod300,Cus001,Mark001,2020-02-13,26,1495,"INR"
Prod300,Cus001,Mark001,2020-04-09,49,2856,"INR"
Prod300,Cus001,Mark001,2020-04-23,2,134,"INR"
Prod300,Cus001,Mark001,2020-05-20,26,1495,"INR"
Prod300,Cus001,Mark001,2020-06-12,26,1495,"INR"
Prod301,Cus001,Mark001,2017-10-20,2,769,"INR"
Prod301,Cus001,Mark001,2017-12-11,2,787,"INR"
Prod301,Cus001,Mark001,2018-01-12,2,787,"INR"
Prod301,Cus001,Mark001,2018-05-16,2,787,"INR"
Prod301,Cus001,Mark001,2018-08-31,2,787,"INR"
Prod301,Cus001,Mark001,2018-10-10,2,787,"INR"
Prod301,Cus001,Mark001,2018-12-06,2,787,"INR"
Prod301,Cus001,Mark001,2019-02-15,2,787,"INR"
Prod301,Cus001,Mark001,2019-03-21,2,787,"INR"
Prod301,Cus001,Mark001,2019-05-28,2,787,"INR"
Prod301,Cus001,Mark001,2019-07-11,5,1574,"INR"
Prod301,Cus001,Mark001,2019-12-10,2,787,"INR"
Prod301,Cus001,Mark001,2020-01-20,5,1574,"INR"
Prod301,Cus001,Mark001,2020-04-09,2,787,"INR"
Prod302,Cus001,Mark001,2017-10-10,1,51,"INR"
Prod302,Cus001,Mark001,2017-11-06,1,356,"INR"
Prod302,Cus001,Mark001,2017-12-11,2,560,"INR"
Prod302,Cus001,Mark001,2018-04-09,2,407,"INR"
Prod302,Cus001,Mark001,2018-06-11,3,713,"INR"
Prod302,Cus001,Mark001,2018-08-15,2,407,"INR"
Prod302,Cus001,Mark001,2018-12-06,4,1023,"INR"
Prod302,Cus001,Mark001,2019-03-21,2,458,"INR"
Prod302,Cus001,Mark001,2019-05-13,4,1023,"INR"
Prod302,Cus001,Mark001,2019-06-14,2,407,"INR"
Prod302,Cus001,Mark001,2019-11-14,2,407,"INR"
Prod302,Cus001,Mark001,2019-12-10,2,458,"INR"
Prod302,Cus001,Mark001,2020-05-18,2,560,"INR"
Prod303,Cus001,Mark001,2018-01-26,2,556,"INR"
Prod303,Cus001,Mark001,2018-04-12,2,556,"INR"
Prod303,Cus001,Mark001,2018-06-11,1,139,"INR"
Prod303,Cus001,Mark001,2018-08-15,9,3046,"INR"
Prod303,Cus001,Mark001,2018-09-12,1,139,"INR"
Prod303,Cus001,Mark001,2018-10-10,1,69,"INR"
Prod303,Cus001,Mark001,2018-11-08,4,1384,"INR"
Prod303,Cus001,Mark001,2018-12-06,3,1176,"INR"
Prod303,Cus001,Mark001,2019-01-10,2,625,"INR"
Prod303,Cus001,Mark001,2019-02-07,1,278,"INR"
Prod303,Cus001,Mark001,2019-06-07,3,1176,"INR"
Prod303,Cus001,Mark001,2019-07-11,2,625,"INR"
Prod303,Cus001,Mark001,2019-08-13,5,1731,"INR"
Prod303,Cus001,Mark001,2019-10-11,4,1245,"INR"
Prod303,Cus001,Mark001,2019-11-14,5,1731,"INR"
Prod303,Cus001,Mark001,2020-01-28,2,625,"INR"
